LATITUDE,LONGITUDE,STATE,LOCALITY,SUBLOCALITY,POSTCODE,PROPERTY_CATEGORY
40.6565969,-73.745832,New York,New York,Queens,11422,building
40.7852991,-73.9571579,New York,New York,Manhattan,10128,entertainment.museum
40.7955171,-73.9745834,New York,New York,Manhattan,10025,building
40.590145,-73.9499887,New York,New York,Brooklyn,11235,building.residential
40.5646084,-74.184535,New York,New York,Staten Island,10312,building.residential
40.7816743,-73.9600313,New York,New York,Manhattan,10028,
40.6737554,-73.9803629,New York,New York,Brooklyn,11215,building
40.7473555,-73.9813841,New York,New York,Manhattan,10016,catering.fast_food
40.6409434,-73.9953527,New York,New York,Brooklyn,11219,building
40.7367893,-73.9799267,New York,New York,Manhattan,10010,building
40.788437,-73.9731887,New York,New York,Manhattan,10024,building
40.7065602,-73.7835572,New York,New York,Queens,11433,building
40.5834583,-73.9522667,New York,New York,Brooklyn,11235,building.residential
40.6936825,-73.7495584,New York,New York,Queens,11412,building
40.633546,-74.0266446,New York,New York,Brooklyn,11209,
40.5482041,-74.2109853,New York,New York,Staten Island,10309,building.residential
40.6242186,-74.0088847,New York,New York,Brooklyn,11228,building
40.6366874,-73.9984062,New York,New York,Brooklyn,11219,building
40.8216537,-73.8465699,New York,New York,The Bronx,10473,building
40.6767141,-73.7492797,New York,New York,Queens,11413,building
40.7741621,-73.9467221,New York,New York,Manhattan,10028,building
40.7554032,-73.7924388,New York,New York,Queens,11358,building
40.8266591,-73.824848,New York,New York,The Bronx,10465,building
40.5781512,-74.1348919,New York,New York,Staten Island,10306,building
40.653784,-73.8286059,New York,New York,Queens,11414,building
40.7709973,-73.8950248,New York,New York,Queens,11370,building
40.668499,-73.8810259,New York,New York,Brooklyn,11208,building
40.7472085,-74.0013378,New York,New York,Manhattan,10011,building
40.7715251,-73.9895943,New York,New York,Manhattan,10019,building.residential
40.6695117,-73.7942558,New York,New York,Queens,11436,building
40.6928399,-73.9131908,New York,New York,Brooklyn,11221,building
40.6668092,-73.8471901,New York,New York,Howard Beach,11414,
40.7438369,-73.9505652,New York,New York,Queens County,11101,building.residential
40.7330596,-73.9959886,New York,New York,Manhattan,10011,catering.restaurant
40.7989206,-73.9723967,New York,New York,Manhattan,10025,building.residential
40.6520565,-73.8335563,New York,New York,Queens,11414,building
40.879318,-73.8613522,New York,New York,The Bronx,10467,building
40.80699,-73.966129,New York,New York,Manhattan,10025,building
40.7666839,-73.9527719,New York,New York,Upper East Side,10021,
40.7088867,-73.7844919,New York,New York,Queens,11432,building.residential
40.6612226,-73.9525371,New York,New York,Brooklyn,11225,building
40.6745279,-73.9243055,New York,New York,Brooklyn,11233,building.residential
40.7603904,-73.8194905,New York,New York,Queens County,11355,building
40.6950726,-73.9113766,New York,New York,Brooklyn,11237,building
40.6383413,-73.9547608,New York,New York,Brooklyn,11226,building
40.6770084,-73.9444319,New York,New York,Brooklyn,11216,building.residential
40.7687653,-73.9638365,New York,New York,Manhattan,10021,building
40.6449121,-74.0787385,New York,New York,Howland Hook,10301,
40.6927721,-73.9936086,New York,New York,Brooklyn,11201,building.office
40.778411,-73.781048,New York,New York,Queens,11360,building.residential
40.6784683,-74.0011264,New York,New York,Brooklyn,11231,building
40.7700688,-73.9679334,New York,New York,Manhattan,10065,building
40.6811881,-73.793438,New York,New York,Queens,11436,building
40.6058796,-74.0681791,New York,New York,Staten Island,10305,building
40.5838227,-74.1568196,New York,New York,Staten Island,10314,building.residential
40.7334099,-73.85851,New York,New York,Rego Park,11374,
40.7315119,-73.8286528,New York,New York,Queens,11367,building
40.7770851,-73.9541834,New York,New York,Manhattan,10028,building
40.7330596,-73.9959886,New York,New York,Manhattan,10011,catering.restaurant
40.6647996,-73.868117,New York,New York,Brooklyn,11208,building
40.5994335,-73.9458671,New York,New York,Brooklyn,11229,building
40.6381159,-73.9218484,New York,New York,Brooklyn,11234,building
40.6818734,-73.7962038,New York,New York,Queens,11436,building
40.638148,-74.0756332,New York,New York,Staten Island,10301,building.commercial
40.8062235,-73.9392312,New York,New York,Manhattan,10035,building
40.7502793,-73.9795235,New York,New York,Manhattan,10016,
40.7612516,-73.9826113,New York,New York,Manhattan,10019,accommodation.hotel
40.7546656,-73.9675207,New York,New York,Manhattan,10022,
40.648091,-73.98013,New York,New York,Brooklyn,11218,building.residential
40.7228235,-73.98509,New York,New York,Manhattan,10009,building.residential
40.7282347,-73.8522092,New York,New York,Queens,11374,building
40.729738,-73.9861097,New York,New York,Manhattan,10003,building.residential
40.8065368,-73.9202661,New York,New York,The Bronx,10454,building
40.6811881,-73.793438,New York,New York,Queens,11436,building
40.7502793,-73.9795235,New York,New York,Manhattan,10016,
40.7700688,-73.9679334,New York,New York,Manhattan,10065,building
40.5994335,-73.9458671,New York,New York,Brooklyn,11229,building
40.7228235,-73.98509,New York,New York,Manhattan,10009,building.residential
40.8052883,-73.9478167,New York,New York,Manhattan,10027,building
40.6808451,-73.7952952,New York,New York,Queens,11436,building.residential
40.764655,-73.994257,New York,New York,Manhattan,10019,
40.6832052,-73.9491758,New York,New York,Brooklyn,11216,building
40.7160582,-73.7872685,New York,New York,Queens,11432,building.residential
40.8789773,-73.916004,New York,New York,Spuyten Duyvil,10463,
40.614285,-74.0315729,New York,New York,Fort Hamilton,11209,
40.6244327,-73.913742,New York,New York,Brooklyn,11234,building
40.6211924,-73.905796,New York,New York,Brooklyn,11234,building
40.6175888,-74.0775836,New York,New York,Staten Island,10304,building
40.7411879,-73.8094885,New York,New York,Queens,11365,building.residential
40.691847,-73.9732656,New York,New York,Brooklyn,11205,building
40.7649484,-73.9694663,New York,New York,Manhattan,10065,building
40.5358271,-74.2226504,New York,New York,Staten Island,10309,building.residential
40.8296324,-73.9159236,New York,New York,The Bronx,10456,building
40.7539009,-73.8261514,New York,New York,Queens,11355,building
40.6473249,-73.9484704,New York,New York,Brooklyn,11226,building
40.6275896,-74.0016198,New York,New York,Brooklyn,11204,building
40.6834585,-73.9504707,New York,New York,Brooklyn,11216,building.residential
40.70971,-73.790302,New York,New York,Queens,11432,building.residential
40.5518357,-74.1483332,New York,New York,Staten Island,10308,building
40.8952914,-73.9089308,New York,New York,The Bronx,10471,building
40.5041935,-74.252823,New York,New York,Staten Island,10307,building.residential
40.6662726,-73.8457131,New York,New York,Queens,11414,building
40.6482666,-73.9442024,New York,New York,Brooklyn,11203,building
40.7630774,-73.9685002,New York,New York,Manhattan,10022,building
40.8178093,-73.9391738,New York,New York,Manhattan,10030,building
40.7112984,-73.9463142,New York,New York,Brooklyn,11206,
40.692916,-74.0008815,New York,New York,Brooklyn,11201,building.residential
40.8836826,-73.9144424,New York,New York,The Bronx,10463,
40.8694599,-73.882195,New York,New York,The Bronx,10458,
40.8201064,-73.8877326,New York,New York,The Bronx,10474,building
40.6822675,-73.9178308,New York,New York,Brooklyn,11233,
40.7402182,-73.8844499,New York,New York,Queens,11373,building
40.5895581,-73.9376469,New York,New York,Brooklyn,11235,building.residential
40.610384,-73.910535,New York,New York,Brooklyn,11234,building.residential
40.7719126,-73.967281,New York,New York,Upper East Side,10021,
40.7276199,-73.84686,New York,New York,Forest Hills,11375,
40.7942099,-73.9636725,New York,New York,Manhattan,10025,building.residential
40.7640501,-73.964336,New York,New York,Upper East Side,10065,
40.6164146,-73.9938038,New York,New York,Brooklyn,11204,building
40.6034711,-74.0124361,New York,New York,Brooklyn,11214,building
40.7118928,-73.9940945,New York,New York,Two Bridges,10002,
40.7543498,-73.797977,New York,New York,Queens,11358,building
40.7644486,-73.9662417,New York,New York,Manhattan,10021,tourism.sights
40.7244239,-73.8511076,New York,New York,Queens,11375,building.residential
40.7789146,-73.9619806,New York,New York,Manhattan,10028,
40.6927739,-73.951031,New York,New York,Brooklyn,11206,building
40.7129779,-73.8345967,New York,New York,Queens,11375,building.residential
40.7432038,-73.9105824,New York,New York,Queens,11377,building
40.6172561,-73.9989227,New York,New York,Brooklyn,11204,building
40.6367665,-73.9497245,New York,New York,Brooklyn,11210,building
40.6957468,-73.9970996,New York,New York,Brooklyn,11201,building.residential
40.817538,-73.94614,New York,New York,Manhattan,10030,
40.6104879,-73.955347,New York,New York,Sheepshead Bay,11229,
40.5572427,-74.1202564,New York,New York,Staten Island,10306,building.residential
40.8203804,-73.9109368,New York,New York,The Bronx,10451,
40.5364742,-74.2389448,New York,New York,Staten Island,10309,building.residential
40.6028929,-74.0093853,New York,New York,Brooklyn,11214,building
40.7489369,-73.9948023,New York,New York,Manhattan,10001,building
40.5905162,-73.9233755,New York,New York,Brooklyn,11229,building
40.7493341,-73.8834178,New York,New York,Queens,11372,building
40.7561092,-73.9669846,New York,New York,Manhattan,10022,building
40.6660965,-73.8478793,New York,New York,Queens,11414,building
40.6041775,-73.9603087,New York,New York,Brooklyn,11229,building
40.8470503,-73.9188566,New York,New York,The Bronx,10453,building
40.7223997,-73.8818876,New York,New York,Queens,11379,building
40.731183,-73.857622,New York,New York,Queens,11374,building
40.6939213,-73.810465,New York,New York,Queens,11435,building
40.7519149,-73.8861292,New York,New York,Queens,11372,building
40.6764286,-74.013234,New York,New York,Brooklyn,11231,building
40.776067,-73.9588179,New York,New York,Manhattan,10028,building
40.8153973,-73.9412519,New York,New York,Manhattan,10030,building
40.6570214,-73.9072202,New York,New York,Brooklyn,11212,building
40.7513972,-73.8824773,New York,New York,Queens,11372,building
40.767078,-73.9831196,New York,New York,Manhattan,10019,building
40.6222601,-74.1349837,New York,New York,Staten Island,10314,building
40.7797181,-73.9566929,New York,New York,Manhattan,10028,building
40.767078,-73.9831196,New York,New York,Manhattan,10019,building
40.6222601,-74.1349837,New York,New York,Staten Island,10314,building
40.7203199,-73.84052,New York,New York,Queens County,11375,
40.77038,-73.8961042,New York,New York,Queens,11370,building
40.747844,-74.00189,New York,New York,Manhattan,10001,building
40.7282026,-73.9504745,New York,New York,Brooklyn,11222,building
40.7631466,-73.9622114,New York,New York,Manhattan,10065,
40.5794182,-73.9709078,New York,New York,Brooklyn,11224,building.residential
40.6492641,-73.98034,New York,New York,Brooklyn,11218,building.residential
40.7059564,-73.8319922,New York,New York,Queens,11415,building.residential
40.8411589,-73.8265147,New York,New York,The Bronx,10461,building
40.8225186,-73.9117785,New York,New York,The Bronx,10451,building
40.6192205,-74.1425531,New York,New York,Staten Island,10302,building
40.7474926,-74.0072666,New York,New York,Manhattan,10011,building.residential
40.7367277,-73.8586765,New York,New York,Queens,11368,building.residential
40.6384136,-74.0305401,New York,New York,Brooklyn,11220,building
40.6078478,-74.0994376,New York,New York,Staten Island,10301,building
40.6570179,-73.8781548,New York,New York,Brooklyn,11207,building.residential
40.7061841,-74.0156098,New York,New York,Manhattan,10280,building.residential
40.6577472,-73.9484157,New York,New York,Brooklyn,11225,building
40.7941499,-73.79959,New York,New York,Whitestone,11357,
40.5866482,-73.9845156,New York,New York,Brooklyn,11214,building.residential
40.8808392,-73.9191025,New York,New York,The Bronx,10463,building
40.7324206,-73.8555724,New York,New York,Rego Park,11374,
40.687871,-73.994454,New York,New York,Brooklyn,11201,
40.7283165,-74.0017116,New York,New York,Manhattan,10012,tourism.sights
40.7805609,-73.9608663,New York,New York,Upper East Side,10028,
40.6066676,-74.093461,New York,New York,Staten Island,10304,building
40.8561226,-73.8873536,New York,New York,The Bronx,10458,building
40.6731905,-73.9835999,New York,New York,Brooklyn,11215,building
40.6090159,-73.9118129,New York,New York,Brooklyn,11234,building.residential
40.8203804,-73.9109368,New York,New York,The Bronx,10451,
40.5831679,-74.0887805,New York,New York,Staten Island,10305,building
40.751236,-73.8610379,New York,New York,Queens,11368,building
40.6588717,-73.9912442,New York,New York,Brooklyn,11215,building
40.6738741,-73.8941707,New York,New York,Brooklyn,11207,building
40.5838809,-73.9614297,New York,New York,Brooklyn,11235,building
40.5394441,-74.2109853,New York,New York,Staten Island,10309,building.residential
40.7670351,-73.970568,New York,New York,Upper East Side,10065,
40.7198854,-73.8209128,New York,New York,Kew Gardens Hills,11367,
40.6109595,-74.060351,New York,New York,Staten Island,10305,building
40.8323885,-73.9433069,New York,New York,Manhattan,10032,building
40.6280579,-73.9171101,New York,New York,Brooklyn,11234,building
40.7668927,-73.787636,New York,New York,Queens,11361,building
40.6260506,-74.0258346,New York,New York,Brooklyn,11209,building
40.7642941,-73.7730781,New York,New York,Queens,11361,building
40.6350854,-73.9408271,New York,New York,Brooklyn,11210,building
40.7716485,-73.9646206,New York,New York,Manhattan,10021,building.residential
40.7525699,-73.87724,New York,New York,Queens,11372,building
40.6630373,-73.9558549,New York,New York,Brooklyn,11225,building
40.7810722,-73.9599463,New York,New York,Manhattan,10028,building
40.7213533,-74.0032588,New York,New York,Manhattan,10013,building
40.7268776,-74.0038573,New York,New York,Manhattan,10013,
40.6408974,-73.9954451,New York,New York,Borough Park,11219,
40.5907198,-73.956552,New York,New York,Brooklyn,11235,building
40.7148425,-73.9934391,New York,New York,Manhattan,10002,building
